date,month_label,provider,country_iso3,order_payment_type,payment_method,card_brand,gender,offer,orders_count,total_payout_usd
2025-12-01,Dec 2025,Ad,CUW,first,card,VISA,male,2828,1,19.99
2025-12-01,Dec 2025,Ad,ZWE,recurring,apple_pay,VISA,male,2828,1,19.99
2025-12-01,Dec 2025,Pay,CUW,first,apple_pay,MASTERCARD,male,2828,1,19.99
2025-12-01,Dec 2025,Sol,MLI,first,apple_pay,MASTERCARD,male,2828,1,19.99
2025-12-01,Dec 2025,Sol,MNE,first,apple_pay,MASTERCARD,male,2828,1,19.99
2025-12-01,Dec 2025,Ad,KWT,recurring,apple_pay,AMEX,male,2828,1,19.99
2025-12-01,Dec 2025,Nuv,COM,first,apple_pay,VISA,male,2828,1,19.99
2025-12-01,Dec 2025,PP,IRL,first,APM,Unknown,male,728,2,19.98961218
2025-12-01,Dec 2025,Sol,GNQ,recurring,card,VISA,male,2828,2,19.98
2025-12-01,Dec 2025,Nuv,IRL,first,apple_pay,VISA,male,728,2,19.95142333
2025-12-01,Dec 2025,Raz,FJI,first,card,VISA,male,2828,1,19.94223785
2025-12-01,Dec 2025,Raz,OMN,first,card,VISA,Unknown,2828,1,19.87220244
2025-12-01,Dec 2025,Raz,ETH,first,card,VISA,male,2828,1,19.87087072
2025-12-01,Dec 2025,Raz,KEN,first,card,VISA,male,2828,1,19.87086572
2025-12-01,Dec 2025,Raz,ZAF,first,card,VISA,male,2828,1,19.8708655
2025-12-01,Dec 2025,Raz,BGD,first,card,MASTERCARD,male,2828,1,19.87080678
2025-12-01,Dec 2025,Raz,HKG,first,card,VISA,male,2828,1,19.87078359
2025-12-01,Dec 2025,Raz,IRQ,first,card,VISA,male,2828,1,19.87078359
2025-12-01,Dec 2025,Raz,NPL,first,card,VISA,male,2828,1,19.87077729
2025-12-01,Dec 2025,Raz,AUS,upsell,card,VISA,male,No offer,1,19.85186803
2025-12-01,Dec 2025,Che,GBR,first,card,VISA,male,728,2,19.7918109
2025-12-01,Dec 2025,PP,LTU,first,APM,Unknown,male,728,2,19.762137
2025-12-01,Dec 2025,PP,NLD,first,APM,Unknown,male,728,2,19.7517267
2025-12-01,Dec 2025,Sol,NLD,first,card,VISA,male,728,2,19.69533523
2025-12-01,Dec 2025,Sol,ROU,first,card,VISA,male,728,2,19.6944562
2025-12-01,Dec 2025,Sol,LVA,first,apple_pay,MASTERCARD,male,728,2,19.67751399
2025-12-01,Dec 2025,Nuv,ROU,first,apple_pay,MASTERCARD,male,728,2,19.67485857
2025-12-01,Dec 2025,Sol,NLD,first,card,MASTERCARD,male,728,2,19.66436431
2025-12-01,Dec 2025,Che,TCA,recurring,card,AMEX,male,728,1,19.61765899
2025-12-01,Dec 2025,Che,ZWE,first,card,MASTERCARD,male,2828,1,19.61765899
2025-12-01,Dec 2025,Che,ISR,first,card,AMEX,male,2828,1,19.61765899
2025-12-01,Dec 2025,Che,PHL,first,card,MASTERCARD,male,2828,1,19.612013
2025-12-01,Dec 2025,Che,CUW,first,card,MASTERCARD,male,2828,1,19.612013
2025-12-01,Dec 2025,Che,TZA,first,card,VISA,male,2828,1,19.612013
2025-12-01,Dec 2025,Che,KAZ,upsell,card,VISA,female,No offer,1,19.61114942
2025-12-01,Dec 2025,PP,LBN,first,APM,Unknown,male,2828,1,19.61009026
2025-12-01,Dec 2025,Che,ECU,first,apple_pay,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,DMA,recurring,card,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,KAZ,first,apple_pay,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,VGB,first,card,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,LBN,first,apple_pay,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,BGD,first,apple_pay,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,COL,first,apple_pay,AMEX,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,LCA,first,card,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,NIC,first,apple_pay,MASTERCARD,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,HKG,first,apple_pay,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,GEO,first,apple_pay,VISA,male,2828,1,19.60966203
2025-12-01,Dec 2025,Che,BGD,first,apple_pay,AMEX,male,2828,1,19.60918778
2025-12-01,Dec 2025,Che,TWN,first,apple_pay,AMEX,male,2828,1,19.60918778
2025-12-01,Dec 2025,Che,CHN,first,card,AMEX,male,2828,1,19.60918778
2025-12-01,Dec 2025,Che,ECU,first,card,AMEX,male,2828,1,19.60918778
2025-12-01,Dec 2025,Che,PHL,first,card,AMEX,male,2828,1,19.60916899
2025-12-01,Dec 2025,Che,MNG,first,card,VISA,male,2828,1,19.60916899
2025-12-01,Dec 2025,Che,MAR,first,apple_pay,MASTERCARD,male,2828,1,19.60916899
2025-12-01,Dec 2025,Che,BGD,first,card,MASTERCARD,male,2828,1,19.60916899
2025-12-01,Dec 2025,Che,USA,first,card,AMEX,female,2828,1,19.60916899
2025-12-01,Dec 2025,Che,GAB,first,card,VISA,male,2828,1,19.60916899
2025-12-01,Dec 2025,PP,DZA,first,APM,Unknown,male,2828,1,19.60726531
2025-12-01,Dec 2025,Che,PAN,first,card,AMEX,male,2828,1,19.60712991
2025-12-01,Dec 2025,Che,KOR,first,apple_pay,AMEX,male,2828,1,19.60712991
2025-12-01,Dec 2025,Che,NZL,first,card,MASTERCARD,male,2828,1,19.60451851
2025-12-01,Dec 2025,Che,ETH,first,card,VISA,male,2828,1,19.60451851
2025-12-01,Dec 2025,Che,USA,first,apple_pay,VISA,female,2828,1,19.60451851
2025-12-01,Dec 2025,Che,ABW,recurring,apple_pay,VISA,male,728,1,19.60451851
2025-12-01,Dec 2025,Che,JAM,recurring,card,VISA,male,728,1,19.60381868
2025-12-01,Dec 2025,Che,ZMB,recurring,card,MASTERCARD,male,2828,1,19.60381868
2025-12-01,Dec 2025,Che,KNA,first,apple_pay,AMEX,male,2828,1,19.60381868
2025-12-01,Dec 2025,Che,VGB,recurring,card,VISA,female,2828,1,19.60304066
2025-12-01,Dec 2025,Che,SSD,first,apple_pay,MASTERCARD,male,2828,1,19.60304066
2025-12-01,Dec 2025,Che,GUM,first,card,VISA,male,2828,1,19.60283887
2025-12-01,Dec 2025,Che,NGA,first,apple_pay,MASTERCARD,male,2828,1,19.60283887
2025-12-01,Dec 2025,Che,VGB,recurring,card,VISA,female,8484,1,19.60283887
2025-12-01,Dec 2025,Che,CYM,first,apple_pay,VISA,male,2828,1,19.60283887
2025-12-01,Dec 2025,Che,FJI,first,apple_pay,AMEX,male,2828,1,19.60283887
2025-12-01,Dec 2025,Che,IDN,recurring,card,MASTERCARD,Unknown,2828,1,19.60283887
2025-12-01,Dec 2025,PP,RWA,first,APM,Unknown,male,2828,1,19.6025965
2025-12-01,Dec 2025,PP,COD,upsell,APM,Unknown,male,No offer,1,19.6025965
2025-12-01,Dec 2025,PP,PNG,first,APM,Unknown,male,2828,1,19.60189674
2025-12-01,Dec 2025,PP,SDN,first,APM,Unknown,male,2828,1,19.60189674
2025-12-01,Dec 2025,Che,ZAF,first,apple_pay,AMEX,male,2828,1,19.6014746
2025-12-01,Dec 2025,PP,TLS,recurring,APM,Unknown,male,2828,1,19.6014047
2025-12-01,Dec 2025,PP,AND,first,APM,Unknown,male,2828,1,19.6014047
2025-12-01,Dec 2025,Che,NAM,first,card,MASTERCARD,male,2828,1,19.60131955
2025-12-01,Dec 2025,Che,UGA,first,card,MASTERCARD,male,2828,1,19.60131955
2025-12-01,Dec 2025,Che,ABW,first,apple_pay,VISA,male,2828,1,19.60131955
2025-12-01,Dec 2025,PP,VGB,first,APM,Unknown,male,2828,1,19.60111879
2025-12-01,Dec 2025,PP,IDN,recurring,APM,Unknown,Unknown,2828,1,19.60111879
2025-12-01,Dec 2025,PP,DJI,recurring,APM,Unknown,male,2828,1,19.60111879
2025-12-01,Dec 2025,PP,NGA,first,APM,Unknown,Unknown,2828,1,19.60091702
2025-12-01,Dec 2025,Che,NGA,first,apple_pay,AMEX,male,2828,1,19.60000693
2025-12-01,Dec 2025,Che,BHS,first,apple_pay,AMEX,male,2828,1,19.60000693
2025-12-01,Dec 2025,Che,HKG,first,apple_pay,AMEX,male,2828,1,19.60000693
2025-12-01,Dec 2025,Che,AGO,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,HND,recurring,card,MASTERCARD,male,728,1,19.59996078
2025-12-01,Dec 2025,Che,TCA,recurring,apple_pay,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,KOR,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,COD,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,TUN,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,KWT,first,apple_pay,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,URY,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,UKR,recurring,apple_pay,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,DZA,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,ISR,first,apple_pay,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,NCL,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,GIN,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,GRD,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,ZAF,recurring,card,VISA,Unknown,2828,1,19.59996078
2025-12-01,Dec 2025,Che,THA,first,apple_pay,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,GTM,first,card,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,COG,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,EGY,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,VIR,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,CRI,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,DZA,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,ZAF,first,card,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,BLZ,recurring,card,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,KEN,first,card,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,PSE,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,COD,recurring,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,UZB,first,apple_pay,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,THA,first,apple_pay,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,GUM,first,apple_pay,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,IRQ,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,BMU,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,BOL,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,BMU,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,ARG,first,apple_pay,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,MYS,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,KNA,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,LKA,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,PHL,first,apple_pay,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,GTM,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,TWN,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,DOM,first,apple_pay,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,BMU,first,apple_pay,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,VNM,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,THA,first,apple_pay,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,TCA,first,apple_pay,AMEX,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,ZMB,first,card,VISA,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,ECU,recurring,card,VISA,female,728,1,19.59996078
2025-12-01,Dec 2025,Che,BWA,recurring,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,AIA,first,card,MASTERCARD,male,2828,1,19.59996078
2025-12-01,Dec 2025,Che,RWA,first,card,AMEX,male,2828,1,19.59947902
2025-12-01,Dec 2025,Che,HKG,first,card,AMEX,male,2828,1,19.59947902
2025-12-01,Dec 2025,Che,GHA,first,apple_pay,MASTERCARD,male,2828,1,19.59947902
2025-12-01,Dec 2025,Che,LIE,first,apple_pay,VISA,male,2828,1,19.59947902
2025-12-01,Dec 2025,Che,PAN,first,apple_pay,VISA,male,2828,1,19.59947902
2025-12-01,Dec 2025,Che,BLZ,first,apple_pay,VISA,male,2828,1,19.59947902
2025-12-01,Dec 2025,Che,KWT,first,card,VISA,male,2828,1,19.59940851
2025-12-01,Dec 2025,Che,CYM,first,card,VISA,male,2828,1,19.59940851
2025-12-01,Dec 2025,Che,LBN,first,apple_pay,AMEX,male,2828,1,19.59940851
2025-12-01,Dec 2025,Che,HKG,first,card,VISA,male,2828,1,19.59940851
2025-12-01,Dec 2025,Che,UZB,first,card,AMEX,male,2828,1,19.59940851
2025-12-01,Dec 2025,PP,DEU,upsell,APM,Unknown,female,No offer,1,19.59939786
2025-12-01,Dec 2025,PP,OMN,first,APM,Unknown,Unknown,2828,1,19.59939786
2025-12-01,Dec 2025,Che,SAU,first,apple_pay,AMEX,male,2828,1,19.59868325
2025-12-01,Dec 2025,Che,DZA,first,card,VISA,male,2828,1,19.59868325
2025-12-01,Dec 2025,PP,KHM,first,APM,Unknown,male,2828,1,19.59808536
2025-12-01,Dec 2025,PP,BEN,first,APM,Unknown,male,2828,1,19.59808536
2025-12-01,Dec 2025,PP,SSD,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,DMA,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,BRN,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,TUR,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,LBR,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,CYM,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,OMN,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,GRD,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,CIV,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,UZB,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,CHL,first,APM,Unknown,Unknown,2828,1,19.59803922
2025-12-01,Dec 2025,PP,CHE,upsell,APM,Unknown,female,No offer,1,19.59803922
2025-12-01,Dec 2025,PP,JOR,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,BHR,first,APM,Unknown,male,2828,1,19.59803922
2025-12-01,Dec 2025,PP,COL,first,APM,Unknown,Unknown,2828,1,19.59676547
2025-12-01,Dec 2025,PP,BLZ,first,APM,Unknown,male,2828,1,19.59676547
2025-12-01,Dec 2025,PP,TZA,first,APM,Unknown,male,2828,1,19.59512271
2025-12-01,Dec 2025,Che,PAN,recurring,apple_pay,VISA,male,2828,1,19.59399454
2025-12-01,Dec 2025,Che,USA,first,card,MASTERCARD,Unknown,2828,1,19.59381184
2025-12-01,Dec 2025,Che,GUM,first,apple_pay,AMEX,male,2828,1,19.59381184
2025-12-01,Dec 2025,Che,TWN,first,apple_pay,MASTERCARD,male,2828,1,19.59381184
2025-12-01,Dec 2025,Che,TZA,first,card,MASTERCARD,male,2828,1,19.59381184
2025-12-01,Dec 2025,Che,JAM,first,apple_pay,AMEX,male,2828,1,19.59381184
2025-12-01,Dec 2025,Che,LKA,first,apple_pay,AMEX,male,2828,1,19.59381184
2025-12-01,Dec 2025,Che,BRA,first,apple_pay,MASTERCARD,male,2828,1,19.59381184
2025-12-01,Dec 2025,Che,JOR,first,apple_pay,MASTERCARD,male,2828,1,19.59381184
2025-12-01,Dec 2025,Che,SAU,first,card,MASTERCARD,male,2828,1,19.59345263
2025-12-01,Dec 2025,Che,BIH,recurring,card,VISA,male,2828,1,19.59345263
2025-12-01,Dec 2025,Nuv,AUT,first,apple_pay,VISA,male,728,2,19.59277205
2025-12-01,Dec 2025,PP,NPL,first,APM,Unknown,male,2828,1,19.59207356
2025-12-01,Dec 2025,PP,AZE,first,APM,Unknown,male,2828,1,19.59189088
2025-12-01,Dec 2025,PP,KIR,first,APM,Unknown,male,2828,1,19.5915317
2025-12-01,Dec 2025,PP,GIB,first,APM,Unknown,male,2828,1,19.5915317
2025-12-01,Dec 2025,Che,MEX,first,apple_pay,MASTERCARD,male,728,3,19.50336227
2025-12-01,Dec 2025,Pay,MEX,first,apple_pay,VISA,male,728,3,19.48721127
2025-12-01,Dec 2025,Sol,BGR,first,card,MASTERCARD,male,728,2,19.4707409
2025-12-01,Dec 2025,Eb,MEX,first,card,AMEX,male,728,3,19.43779083
2025-12-01,Dec 2025,Eb,BRA,recurring,card,DISCOVER,male,8484,1,19.40906641
2025-12-01,Dec 2025,Eb,BRA,recurring,card,VISA,Unknown,728,1,19.4080178
2025-12-01,Dec 2025,Nuv,CRI,first,card,VISA,male,728,3,19.4
2025-12-01,Dec 2025,Sol,SEN,first,card,MASTERCARD,male,728,3,19.4
2025-12-01,Dec 2025,Sol,COL,first,apple_pay,MASTERCARD,male,728,3,19.4
2025-12-01,Dec 2025,Sol,VEN,first,card,VISA,male,728,3,19.4
2025-12-01,Dec 2025,Nuv,DOM,first,card,VISA,male,728,3,19.4
2025-12-01,Dec 2025,Ad,ECU,first,card,VISA,male,728,3,19.4
2025-12-01,Dec 2025,Sol,THA,first,card,MASTERCARD,male,728,3,19.4
2025-12-01,Dec 2025,Sol,KAZ,first,card,MASTERCARD,male,728,3,19.4
2025-12-01,Dec 2025,Che,DEU,first,apple_pay,VISA,male,728,2,19.37476434
2025-12-01,Dec 2025,Sol,DEU,first,card,VISA,male,728,2,19.36219843
2025-12-01,Dec 2025,Sol,DEU,first,card,MASTERCARD,male,728,2,19.34962965
2025-12-01,Dec 2025,Nuv,JPN,first,card,MASTERCARD,male,2828,1,19.28883122
2025-12-01,Dec 2025,Raz,JPN,first,card,VISA,male,2828,1,19.19164161
2025-12-01,Dec 2025,Nuv,JPN,first,apple_pay,MASTERCARD,male,2828,1,19.14371324
2025-12-01,Dec 2025,Che,CRI,first,card,VISA,male,728,3,19.02679984
2025-12-01,Dec 2025,PP,URY,first,APM,Unknown,male,728,3,19.02250608
2025-12-01,Dec 2025,Che,ARE,first,card,VISA,male,728,3,19.02147269
2025-12-01,Dec 2025,Che,JPN,first,card,MASTERCARD,male,2828,1,18.93321864
2025-12-01,Dec 2025,Che,JPN,first,card,AMEX,male,2828,1,18.90945728
2025-12-01,Dec 2025,Ad,JPN,first,apple_pay,MASTERCARD,Unknown,2828,1,18.84608719
2025-12-01,Dec 2025,Raz,IND,first,card,RUPAY,male,2828,1,18.75754729
2025-12-01,Dec 2025,Che,REU,first,card,VISA,male,2828,1,18.75090149
2025-12-01,Dec 2025,Che,IND,first,apple_pay,AMEX,male,2828,1,18.5018139
2025-12-01,Dec 2025,Ad,JPN,first,card,JCB,male,728,3,18.46716136
2025-12-01,Dec 2025,Nuv,GRC,first,apple_pay,VISA,male,728,2,18.17674637
2025-12-01,Dec 2025,Nuv,GRC,first,apple_pay,MASTERCARD,male,728,2,18.13064384
2025-12-01,Dec 2025,Sol,IRL,first,apple_pay,MASTERCARD,male,728,2,18.05397027
2025-12-01,Dec 2025,Nuv,NGA,first,apple_pay,VISA,male,728,3,18.01
2025-12-01,Dec 2025,Sol,SVK,first,apple_pay,MASTERCARD,male,728,2,17.95591108
2025-12-01,Dec 2025,Nuv,CAN,first,apple_pay,VISA,Unknown,2828,1,17.91
2025-12-01,Dec 2025,Sol,NLD,first,apple_pay,VISA,male,728,2,17.76771974
2025-12-01,Dec 2025,Nuv,ESP,first,card,MASTERCARD,male,728,2,17.73070977
2025-12-01,Dec 2025,Sol,BEL,first,apple_pay,VISA,male,728,2,17.72844566
2025-12-01,Dec 2025,Sol,NLD,first,apple_pay,MASTERCARD,male,728,2,17.70474265
2025-12-01,Dec 2025,Sol,CZE,first,apple_pay,VISA,male,728,2,17.68476122
2025-12-01,Dec 2025,Sol,BEL,first,card,MASTERCARD,male,728,2,17.6433469
2025-12-01,Dec 2025,Ad,AUT,first,apple_pay,MASTERCARD,male,728,2,17.49596416
2025-12-01,Dec 2025,Sol,SGP,first,card,MASTERCARD,female,2828,1,17.43
2025-12-01,Dec 2025,Che,IDN,first,card,MASTERCARD,male,2828,1,17.403708
2025-12-01,Dec 2025,Ad,CYP,first,apple_pay,MASTERCARD,male,728,2,17.33063924
2025-12-01,Dec 2025,Nuv,IND,first,apple_pay,VISA,male,728,2,16.36
2025-12-01,Dec 2025,Sol,IND,first,card,VISA,male,728,1,16.35
2025-12-01,Dec 2025,PP,MEX,first,APM,Unknown,Unknown,2828,1,16.0639478
2025-12-01,Dec 2025,PP,GRC,first,APM,Unknown,male,728,2,16.05003547
2025-12-01,Dec 2025,Pay,UKR,first,apple_pay,MASTERCARD,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,SLV,first,card,AMEX,male,2828,1,15.99
2025-12-01,Dec 2025,Sol,GNQ,first,card,VISA,male,2828,1,15.99
2025-12-01,Dec 2025,Pay,LBN,first,apple_pay,MASTERCARD,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,ARE,first,card,AMEX,female,2828,1,15.99
2025-12-01,Dec 2025,Sol,LKA,first,card,MASTERCARD,Unknown,2828,1,15.99
2025-12-01,Dec 2025,Ad,VNM,first,card,JCB,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,VIR,first,card,VISA,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,LBY,first,card,VISA,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,USA,first,card,VISA,female,2828,1,15.99
2025-12-01,Dec 2025,Sol,DOM,first,apple_pay,MASTERCARD,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,ZWE,first,card,MASTERCARD,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,KOR,first,card,VISA,male,2828,1,15.99
2025-12-01,Dec 2025,Ad,SRB,first,card,AMEX,male,2828,1,15.99
2025-12-01,Dec 2025,Sol,BHR,first,card,MASTERCARD,female,2828,1,15.99
2025-12-01,Dec 2025,Ad,THA,first,apple_pay,MASTERCARD,male,2828,1,15.99
2025-12-01,Dec 2025,Nuv,RWA,first,apple_pay,MASTERCARD,male,2828,1,15.99
2025-12-01,Dec 2025,Sol,KHM,first,apple_pay,VISA,male,2828,1,15.99
2025-12-01,Dec 2025,Nuv,AZE,first,apple_pay,VISA,male,2828,1,15.99
2025-12-01,Dec 2025,Sol,HTI,first,card,MASTERCARD,male,2828,1,15.99
2025-12-01,Dec 2025,Raz,GEO,first,card,VISA,male,2828,1,15.89469788
2025-12-01,Dec 2025,Raz,ARE,first,card,VISA,male,2828,1,15.89468593
2025-12-01,Dec 2025,Raz,JOR,first,card,MASTERCARD,male,2828,1,15.8946322
2025-12-01,Dec 2025,PP,FRO,first,APM,Unknown,male,2828,1,15.68611021
2025-12-01,Dec 2025,Che,MAR,first,card,AMEX,male,2828,1,15.68537329
2025-12-01,Dec 2025,PP,CUW,first,APM,Unknown,male,2828,1,15.67916264
2025-12-01,Dec 2025,Che,NPL,first,card,VISA,male,2828,1,15.67800765
2025-12-01,Dec 2025,Che,CHL,first,card,VISA,male,2828,1,15.67800765
2025-12-01,Dec 2025,Che,BIH,first,card,MASTERCARD,male,2828,1,15.67800765
2025-12-01,Dec 2025,Che,COL,first,card,AMEX,male,2828,1,15.67800765
2025-12-01,Dec 2025,Che,CMR,first,card,MASTERCARD,male,2828,1,15.67762229
2025-12-01,Dec 2025,Che,USA,first,card,AMEX,Unknown,2828,1,15.67308911
2025-12-01,Dec 2025,Che,BRA,first,card,AMEX,male,2828,1,15.67280178
2025-12-01,Dec 2025,Nuv,ZAF,first,card,MASTERCARD,male,728,2,15.28384446
2025-12-01,Dec 2025,Sol,AUS,first,card,VISA,male,728,1,15.25
2025-12-01,Dec 2025,Che,CAN,first,card,MASTERCARD,male,728,2,15.2212802
2025-12-01,Dec 2025,Pay,PER,first,apple_pay,MASTERCARD,male,728,2,15.14023509
2025-12-01,Dec 2025,Nuv,SEN,recurring,apple_pay,MASTERCARD,male,2828,1,14.99
2025-12-01,Dec 2025,Pay,FIN,recurring,card,VISA,male,2828,1,14.78008437
2025-12-01,Dec 2025,Sol,SVN,recurring,card,VISA,female,728,1,14.14714208
2025-12-01,Dec 2025,Che,ROU,recurring,apple_pay,VISA,male,728,1,13.97081287
2025-12-01,Dec 2025,Pay,SAU,first,apple_pay,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Nuv,AZE,first,apple_pay,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,SLE,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,ZAF,first,apple_pay,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Sol,ECU,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Nuv,JAM,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Nuv,COL,first,apple_pay,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,FJI,first,card,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Sol,ISR,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Nuv,HND,first,card,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Ad,BGD,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,MEX,first,apple_pay,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Sol,TUN,first,card,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Sol,NER,first,card,VISA,male,728,1,13.86
2025-12-01,Dec 2025,Sol,DZA,first,apple_pay,VISA,male,728,1,13.86
2025-12-01,Dec 2025,Sol,MYS,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,BRA,first,apple_pay,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,NZL,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,PRY,first,card,VISA,male,728,1,13.86
2025-12-01,Dec 2025,Sol,TGO,first,card,VISA,male,728,2,13.86
2025-12-01,Dec 2025,Sol,MLI,first,card,VISA,male,728,1,13.86
2025-12-01,Dec 2025,Nuv,VNM,first,apple_pay,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Sol,PHL,first,card,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Sol,ARG,first,card,MASTERCARD,male,728,1,13.86
2025-12-01,Dec 2025,Pay,HKG,first,apple_pay,MASTERCARD,male,728,2,13.86
2025-12-01,Dec 2025,Nuv,HND,first,card,VISA,male,728,2,13.86
